siteID,groupsize,dist
TR114,1,1.6
TR114,1,1.5
TR114,1,2.7
TR114,1,2.8
TR114,1,4
TR114,1,4.5
TR114,1,1
TR114,1,2.3
TR115,1,1
TR115,1,2.5
TR115,1,2.6
TR115,1,1
TR115,1,4.5
TR115,1,4
TR115,1,0
TR115,1,0
TR115,1,0.7
TR115,1,0.2
TR115,1,0.6
TR115,1,2.7
TR115,1,1.4
TR115,1,1.9
TR115,1,0.5
TR115,1,0.7
TR115,1,0.7
TR115,1,6
TR115,1,2.2
TR115,1,2.1
TR115,1,2.4
TR115,1,2.5
TR115,1,3.5
TR115,1,4.4
TR115,1,2
TR115,1,3.9
TR115,1,2.2
TR115,1,0.6
TR115,1,1.3
TR115,1,1.5
TR115,1,1.3
TR115,1,0.8
TR115,1,1.3
TR115,1,1.2
TR115,1,1.9
TR115,1,1.8
TR115,1,0.6
TR115,1,0.7
TR115,1,1.2
TR115,1,0.3
TR115,1,0
TR115,1,1.1
TR115,1,0.9
TR115,1,1.4
TR115,1,1.4
TR115,1,0.1
TR115,1,0.1
TR115,1,2.2
TR115,1,2.1
TR115,1,0.1
TR115,1,0.9
TR115,1,1.2
TR115,1,0.3
TR115,1,1.4
TR115,1,1.8
TR115,1,2.2
TR115,1,1.8
TR115,1,2.8
TR115,1,3.1
TR115,1,3.4
TR115,1,5
TR115,1,1
TR115,1,1.7
TR115,1,0.3
TR115,1,0.1
TR115,1,3.3
TR115,1,1.4
TR115,1,0.5
TR115,1,1.4
TR115,1,1.2
TR115,1,0.7
TR115,1,0.6
TR115,1,1.4
TR115,1,0.7
TR115,1,3
TR115,1,4
TR115,1,4.5
TR115,1,5
TR115,1,5.2
TR115,1,4.6
TR115,1,3.2
TR115,1,2
TR115,1,0.3
TR115,1,2.7
TR115,1,0.1
TR115,1,0.2
TR115,1,0.7
TR115,1,0
TR115,1,1.3
TR115,1,1
TR115,1,0.4
TR115,1,1.4
TR115,1,1.3
TR115,1,2
TR115,1,0.4
TR115,1,0.5
TR115,1,0.6
TR115,1,0.4
TR115,1,0.3
TR115,1,0.2
TR115,1,1.9
TR115,1,3.1
TR115,1,2.1
TR115,1,1.4
TR115,1,1.4
TR115,1,1.8
TR115,1,0.5
TR115,1,0.4
TR115,1,1.1
TR115,1,1.2
TR115,1,1.3
TR115,1,1.1
TR115,1,0
TR115,1,0.4
TR115,1,0.7
TR115,1,0.8
TR116,1,0.1
TR116,1,0.2
TR116,1,0.4
TR116,1,1
TR116,1,2.4
TR116,1,1.4
TR116,1,0.5
TR116,1,2.5
TR116,1,2.4
TR116,1,2.5
TR116,1,2.3
TR116,1,3.5
TR116,1,3.6
TR116,1,4.7
TR117,1,1.8
TR117,1,1.6
TR117,1,1.8
TR117,1,1.2
TR117,1,1.2
TR117,1,1.2
TR117,1,0.2
TR117,1,0.8
TR117,1,0.5
TR118,1,3.5
TR118,1,3.3
TR118,1,3.5
TR118,1,5.8
TR118,1,5.3
TR118,1,2.3
TR118,1,2.5
TR118,1,3.5
TR118,1,0.8
TR118,1,1.5
TR118,1,2.7
TR118,1,1.2
TR118,1,1.2
TR118,1,1.8
TR118,1,0.9
TR118,1,1.1
TR118,1,1.7
TR118,1,0.2
TR118,1,0.7
TR118,1,1.5
TR118,1,0
TR118,1,2.7
TR118,1,4.4
TR118,1,0.5
TR118,1,1.1
TR118,1,2.2
TR118,1,0.7
TR118,1,2.8
TR118,1,0.8
TR118,1,0.9
TR118,1,3.5
TR118,1,2.4
TR118,1,2.5
TR118,1,2.5
TR118,1,0.3
TR118,1,0.4
TR118,1,0.2
TR118,1,0.7
TR118,1,1.3
TR118,1,1.4
TR118,1,0.1
TR118,1,0.6
TR118,1,0.7
TR118,1,1
TR118,1,1.1
TR118,1,2.5
TR118,1,1.6
TR118,1,0.1
TR118,1,1.8
TR118,1,1.5
TR118,1,1.6
TR118,1,0.1
TR118,1,0.1
TR118,1,1.2
TR118,1,0.6
TR118,1,3
TR120,1,3.1
TR120,1,3.2
TR120,1,2.3
TR120,1,1.3
TR120,1,0.2
TR120,1,0.1
TR120,1,1.2
TR120,1,1.1
TR120,1,0.5
TR120,1,1.2
TR120,1,0.5
TR120,1,0.9
TR120,1,2.2
TR120,1,0.5
TR120,1,2
TR121,1,3.1
TR121,1,3.9
TR121,1,3.3
TR121,1,3.9
TR121,1,0.9
TR121,1,2.6
TR121,1,0.6
TR121,1,2
TR121,1,0.7
TR121,1,1.3
TR121,1,1.6
TR121,1,1.7
TR121,1,1.1
TR121,1,1.2
TR121,1,0.3
TR121,1,0.7
TR121,1,0.2
TR121,1,0.9
TR121,1,0.1
TR121,1,0
TR121,1,1.4
TR121,1,0.4
TR121,1,0.3
TR122,1,0.9
TR122,1,2
TR122,1,0.3
TR122,1,1.1
TR122,1,0.3
TR122,1,0.7
TR122,1,1.4
TR122,1,2.2
TR122,1,3.6
TR122,1,1.5
TR122,1,3.8
TR122,1,3.3
TR122,1,1.1
TR122,1,0.3
TR122,1,1.3
TR122,1,2.2
TR122,1,0.5
TR122,1,1.1
TR123,1,2.2
TR123,1,2.5
TR123,1,2.4
TR123,1,2.8
TR123,1,1.7
TR123,1,2.5
TR123,1,0.4
TR123,1,0.7
TR123,1,2.3
TR123,1,3.4
TR123,1,2.4
TR123,1,3.6
TR123,1,1
TR123,1,0.7
TR123,1,1.3
TR123,1,1.3
TR123,1,0.6
TR123,1,0.1
TR123,1,0.7
TR123,1,0.8
TR123,1,0.5
TR124,1,2
TR124,1,0.2
TR124,1,0.4
TR124,1,0.4
TR124,1,0.5
TR124,1,1
TR124,1,0.7
TR124,1,1.4
TR124,1,0.3
TR124,1,1.5
TR124,1,0
TR124,1,1.3
TR124,1,1.5
TR124,1,0.3
TR124,1,0
TR124,1,0.5
TR124,1,0.6
TR124,1,2
TR124,1,0.6
TR124,1,0.5
TR124,1,0.8
TR124,1,0.5
TR124,1,1
TR124,1,0.1
TR124,1,0.3
TR124,1,0.5
TR124,1,1.1
TR124,1,1.1
TR124,1,1
TR125,1,2.5
TR125,1,0.4
TR125,1,0.4
TR125,1,1.2
TR126,1,1.2
TR126,1,2.3
TR126,1,2
TR126,1,0.3
TR126,1,0.7
TR126,1,1.2
TR126,1,3.5
TR126,1,1.3
TR126,1,0.4
TR126,1,1
TR126,1,0.4
TR126,1,2.8
TR126,1,0.4
TR126,1,0.3
TR126,1,2.3
TR126,1,2.1
TR126,1,1.3
TR127,1,1.1
TR127,1,2.4
TR127,1,0.8
TR127,1,0.5
TR127,1,2.4
TR127,1,2.5
TR127,1,5.2
TR127,1,4.2
TR127,1,3.9
TR127,1,1.3
TR127,1,1
TR127,1,15
TR127,1,3.3
TR127,1,2.8
TR127,1,2.4
TR127,1,0.9
TR127,1,3.3
TR127,1,2.3
TR128,1,2.4
TR128,1,1.1
TR128,1,1.6
TR128,1,5
TR128,1,1.4
TR128,1,0.1
TR130,1,5.5
TR130,1,5.4
TR130,1,0.5
TR130,1,0.9
TR130,1,1.8
TR130,1,1.6
TR130,1,1.2
TR130,1,2
TR131,1,1.5
TR131,1,5
TR131,1,10
TR131,1,3.6
TR131,1,3.5
TR131,1,7
TR131,1,6.5
TR131,1,0
TR131,1,1.2
TR131,1,0.4
TR131,1,0.7
TR131,1,0.4
TR131,1,0.7
TR132,1,0.1
TR132,1,1
TR132,1,0.3
TR132,1,1.7
TR132,1,0.6
TR132,1,0.1
TR132,1,0
TR132,1,1.4
TR132,1,0.1
TR132,1,0.6
TR132,1,1.3
TR132,1,1.1
TR132,1,1.1
TR132,1,1.4
TR132,1,1.1
TR132,1,1.5
TR132,1,2.3
TR132,1,1.7
TR132,1,2.2
TR132,1,2.3
TR132,1,2.6
TR132,1,2.7
TR132,1,1.2
TR132,1,2.5
TR132,1,1.4
TR132,1,1.9
TR132,1,2.2
TR132,1,1.5
TR133,1,0
TR133,1,0.1
TR133,1,0.8
TR133,1,0.2
TR133,1,0.3
TR133,1,1.4
TR133,1,3.6
TR133,1,1.1
TR134,1,0.2
TR134,1,0.4
TR134,1,0.4
TR134,1,0.4
TR134,1,1.5
TR134,1,2.6
TR134,1,3.3
TR134,1,0.5
TR134,1,0.7
TR134,1,1.9
TR134,1,0.7
TR134,1,2.2
TR134,1,2.9
TR134,1,1.4
TR134,1,1.5
TR134,1,0.1
TR134,1,0
TR134,1,2.1
TR134,1,0.8
TR134,1,1.6
TR134,1,3.5
TR134,1,2.3
TR137,1,2.3
TR137,1,4.5
TR137,1,3.8
TR137,1,2.1
TR137,1,2.5
TR137,1,1.8
TR137,1,3.7
TR137,1,0.2
TR137,1,2.3
TR138,1,2.9
TR138,1,4
TR138,1,4
TR138,1,1.1
TR138,1,5
TR138,1,5.4
TR139,1,1.7
TR139,1,1.3
TR139,1,1.5
TR139,1,1.4
TR139,1,1.4
TR139,1,2.4
TR139,1,2.3
TR139,1,1.9
TR139,1,0.5
TR139,1,1.1
TR139,1,3.4
TR139,1,1.2
TR139,1,2.9
TR139,1,1.6
TR139,1,1.4
TR139,1,1.8
TR139,1,3.4
TR139,1,2.9
TR139,1,3.1
TR139,1,1.9
TR139,1,6
TR139,1,5.2
TR139,1,4.6
TR139,1,4
TR139,1,3.2
TR139,1,1.9
TR140,1,0.4
TR140,1,0.8
TR140,1,4.5
TR140,1,2.5
TR140,1,5
TR140,1,7
TR140,1,7.5
TR140,1,7
TR140,1,6
TR140,1,4.5
TR140,1,0.4
TR141,1,1.3
TR141,1,1.7
TR141,1,0.8
TR141,1,3.3
TR141,1,2.2
TR141,1,1.7
TR141,1,1.6
TR141,1,1.7
TR141,1,1.5
TR141,1,0.6
TR141,1,5.5
TR141,1,5.5
TR141,1,0.4
TR141,1,0.6
TR141,1,3
TR141,1,1.7
TR141,1,1.2
TR141,1,3.3
TR141,1,3.3
TR141,1,0.3
TR141,1,0.8
TR141,1,0.7
TR141,1,0.4
TR141,1,1.3
TR141,1,4.5
TR141,1,4.2
TR141,1,4
TR141,1,0
TR141,1,2.4
TR143,1,2.8
TR143,1,1.6
TR143,1,1.1
TR144,1,0.3
TR144,1,0.3
TR144,1,0.5
TR144,1,3.5
TR144,1,1.2
TR144,1,1.4
TR144,1,1.5
TR144,1,2
TR144,1,2.8
TR144,1,1.2
TR144,1,1.8
TR144,1,2.5
TR144,1,1.5
TR144,1,1.8
TR144,1,1.6
TR144,1,2.3
TR144,1,1.3
TR144,1,2
TR144,1,2.6
TR144,1,2.4
TR144,1,3.6
TR144,1,3.8
TR144,1,4.8
TR144,1,4.8
TR144,1,2.5
TR144,1,2.5
TR144,1,2.4
TR144,1,1.2
TR144,1,1.6
TR144,1,1.2
TR145,1,0.2
TR145,1,1.1
TR145,1,1.2
TR145,1,2.3
TR145,1,0.1
TR145,1,0.3
TR145,1,1.5
TR145,1,1.3
TR145,1,1.6
TR145,1,0.9
TR145,1,3.5
TR145,1,4.8
TR145,1,2.3
TR145,1,5.5
TR145,1,4
TR145,1,3.8
TR146,1,0.1
TR147,1,1.5
TR147,1,3.5
TR147,1,3.6
TR147,1,0.1
TR147,1,2.4
TR147,1,2.4
TR147,1,0.5
TR147,1,0.5
TR147,1,0.7
TR147,1,0.2
TR147,1,1.6
TR147,1,3.5
TR147,1,2.5
TR147,1,2.8
TR147,1,3.4
TR147,1,3.8
TR147,1,3.5
TR147,1,2.4
TR147,1,0.6
TR147,1,0.5
TR147,1,1.3
TR147,1,2.3
TR147,1,0.6
TR147,1,1.4
TR147,1,1.6
TR147,1,1.7
TR147,1,1.2
TR147,1,1.2
TR147,1,2.1
TR147,1,1.3
TR147,1,2.3
TR147,1,2.5
TR147,1,3.4
TR147,1,2.8
TR147,1,1.3
TR147,1,1.2
TR147,1,0.4
TR147,1,0.4
TR147,1,1.3
TR147,1,2.3
TR147,1,1.2
TR147,1,0.9
TR147,1,0.5
TR147,1,1
TR147,1,1.4
TR147,1,1.5
TR147,1,0.5
TR147,1,1.1
TR147,1,2.4
TR147,1,0.2
TR147,1,1.1
TR147,1,0.9
TR147,1,2.4
TR147,1,1.5
TR147,1,3
TR147,1,3
TR147,1,3
TR147,1,2.6
TR147,1,1.7
TR147,1,0.3
TR147,1,0
TR147,1,0.2
TR147,1,0
TR147,1,1
TR147,1,0.2
TR147,1,1.5
TR147,1,1.2
TR147,1,0.7
TR147,1,0.3
TR147,1,0.4
TR149,1,0.5
TR150,1,3.5
TR150,1,3.5
TR150,1,3.6
TR150,1,3.6
TR150,1,2.8
TR150,1,1.8
TR150,1,0.6
TR150,1,1.5
TR150,1,3.6
TR150,1,2.7
TR150,1,2.8
TR150,1,3.2
TR150,1,4.8
TR150,1,6
TR150,1,5.7
TR150,1,6.4
TR150,1,6.4
TR150,1,6.5
TR150,1,6
TR150,1,6
TR150,1,5.5
TR150,1,4.8
TR150,1,4.8
TR150,1,4.7
TR150,1,4.6
TR150,1,3.5
TR150,1,3.5
TR150,1,3
TR150,1,3.9
TR150,1,6.1
TR150,1,6.2
TR150,1,7.8
TR150,1,2.8
TR150,1,2.4
TR150,1,2.4
TR150,1,6.5
TR150,1,7
TR150,1,1.8
TR150,1,1.9
TR150,1,4.2
TR150,1,4.3
TR150,1,2
TR150,1,4.6
TR150,1,1.5
TR150,1,1.5
TR150,1,2.5
TR150,1,2.5
TR150,1,3
TR150,1,3.6
TR150,1,3.6
TR150,1,2.4
TR150,1,2.4
TR150,1,1.5
TR150,1,1.4
TR150,1,1.2
TR150,1,1
TR150,1,0.6
TR150,1,2.5
TR150,1,2.5
TR150,1,2
TR150,1,0.8
TR150,1,2.5
TR150,1,1.1
TR150,1,1.3
TR150,1,0.1
TR150,1,1.3
TR150,1,1.2
TR150,1,0
TR150,1,0.2
TR150,1,1.2
TR150,1,2.2
TR150,1,1.4
TR150,1,2.7
TR150,1,1.2
TR150,1,2.7
TR150,1,4.2
TR150,1,6
TR150,1,2
TR150,1,2.9
TR150,1,1
TR150,1,1
TR150,1,2.4
TR150,1,0.5
TR152,1,0.4
TR152,1,0.4
TR152,1,1.5
TR152,1,2.2
TR152,1,2.5
TR152,1,2
TR152,1,1.4
TR152,1,1.5
TR152,1,3.4
TR152,1,3.5
TR152,1,3.3
TR152,1,2.5
TR152,1,3.8
TR152,1,0.2
TR152,1,0.3
TR152,1,0.1
TR152,1,0.9
TR152,1,0.4
TR152,1,1.1
TR152,1,1.2
TR152,1,1.5
TR152,1,1.3
TR152,1,5.5
TR152,1,5.8
TR152,1,6
TR152,1,5
TR153,1,4.3
TR153,1,2.6
TR153,1,3.2
TR153,1,3.1
TR153,1,6
TR153,1,6
TR153,1,1.6
TR153,1,1.4
TR153,1,1.8
TR160,1,1
TR160,1,4.1
TR160,1,2.5
TR160,1,1.4
TR160,1,1.6
TR161,1,0.6
TR161,1,2
TR161,1,2.1
TR161,1,3.5
TR161,1,3.6
TR161,1,2.4
TR161,1,3.4
TR161,1,2.5
TR161,1,1.5
TR161,1,7.2
TR161,1,7
TR164,1,2.4
TR164,1,2
TR166,1,3
TR166,1,1.5
TR166,1,1.5
TR166,1,5.5
TR166,1,3.5
TR166,1,3.4
TR166,1,2.8
TR166,1,1.9
TR166,1,2.2
TR166,1,2.6
TR166,1,3.6
TR166,1,2.2
TR166,1,2.6
TR166,1,3.2
TR166,1,3.5
TR166,1,4.2
TR166,1,7
TR166,1,4.3
TR166,1,4.3
TR166,1,4.2
TR166,1,3.6
TR166,1,3
TR166,1,1.9
TR166,1,1
TR166,1,0.6
TR166,1,1.8
TR168,1,2.5
TR169,1,1
TR169,1,0.1
TR169,1,2.1
TR169,1,2.9
TR169,1,2.1
TR169,1,0.9
TR169,1,0.2
TR169,1,1.5
TR169,1,0.1
TR169,1,0.7
TR169,1,1.9
TR169,1,4.2
TR169,1,4.5
TR169,1,4.5
TR169,1,4
TR169,1,4.1
TR169,1,2.5
TR169,1,0.3
TR169,1,3.2
TR169,1,3.1
TR169,1,3
TR169,1,5
TR169,1,5
TR169,1,6
TR169,1,1.8
TR169,1,1.8
TR169,1,1.7
TR169,1,1.4
TR169,1,2
TR169,1,1
TR169,1,2.1
TR169,1,3.2
TR169,1,4
TR169,1,3.3
TR169,1,1.4
TR169,1,3
TR169,1,1.3
TR169,1,1.2
TR169,1,1.5
TR169,1,6
TR169,1,6
TR169,1,7
TR169,1,5.5
TR169,1,5
TR169,1,5
TR169,1,4.5
TR171,1,4.1
TR171,1,4
TR171,1,1.3
TR171,1,1.2
TR171,1,1.4
TR171,1,4.8
TR171,1,4.9
TR171,1,7.4
TR171,1,2.5
TR171,1,3.6
TR171,1,4.5
TR171,1,4.7
TR171,1,3.5
TR171,1,7.5
TR171,1,4.9
TR171,1,4.9
TR172,1,0.2
TR173,1,1.5
TR173,1,1.6
TR173,1,2.2
TR173,1,1.1
TR173,1,1.3
TR173,1,4
TR173,1,2.5
TR173,1,2
TR173,1,1
TR173,1,1.3
TR173,1,1.4
TR173,1,3.3
TR173,1,0.5
TR173,1,0.2
TR173,1,2.3
TR173,1,2
TR173,1,5.2
TR173,1,5.5
TR173,1,6.5
TR173,1,6.8
TR173,1,7.5
TR173,1,7.1
TR173,1,4.8
TR173,1,5
TR173,1,6.2
TR173,1,7.2
TR173,1,9
TR173,1,0.5
TR173,1,2.9
TR173,1,3
TR173,1,3.6
TR173,1,1.1
TR173,1,1
TR173,1,0.5
TR173,1,0.4
TR173,1,0.1
TR173,1,1
TR173,1,0.3
TR173,1,1.5
TR173,1,2.2
TR173,1,4.8
TR173,1,0.1
TR174,1,10
TR174,1,11.5
TR174,1,10
TR174,1,10
TR174,1,13
TR174,1,13.5
TR174,1,15
TR174,1,15
TR174,1,15
TR174,1,16
TR174,1,2.4
TR174,1,1.2
TR174,1,2
TR174,1,2.5
TR174,1,2.5
TR174,1,3.7
TR174,1,2.8
TR174,1,0.9
TR174,1,0.8
TR174,1,1.2
TR174,1,1.5
TR174,1,2.3
TR174,1,2.5
TR174,1,5.9
TR174,1,5.9
TR174,1,5.8
TR174,1,5.7
TR174,1,5.6
TR174,1,5.5
TR174,1,2.5
TR174,1,3.3
TR174,1,1.4
TR174,1,3.5
TR174,1,3.5
TR174,1,3.7
TR174,1,3.3
TR174,1,3.3
TR174,1,1.1
TR174,1,1.2
TR174,1,1.3
TR174,1,0.5
TR175,1,4.1
TR175,1,0.2
TR175,1,1.2
TR175,1,1.3
TR175,1,2.4
TR175,1,1.2
TR175,1,0.2
TR175,1,2.3
TR175,1,3.5
TR175,1,2
TR175,1,3.7
TR175,1,1.4
TR175,1,1.5
TR175,1,2.5
TR175,1,4.7
TR175,1,6.2
TR175,1,7.2
TR175,1,8.4
TR175,1,1.2
TR175,1,1.3
TR175,1,2.7
TR175,1,1
TR175,1,0.2
TR176,1,0.8
TR176,1,0.9
TR176,1,1.3
TR176,1,4.9
TR176,1,3.7
TR176,1,1.8
TR176,1,5
TR176,1,4.5
TR176,1,2.2
TR176,1,1
TR176,1,2.2
TR176,1,3.9
TR176,1,1.1
TR176,1,0.9
TR176B,1,0.2
TR176B,1,0
TR176B,1,0.6
TR176B,1,1.4
TR176B,1,1.2
TR176B,1,1.7
TR176B,1,1.5
TR176B,1,0.3
TR176B,1,0
TR176B,1,1
TR176B,1,0.3
TR176B,1,1.6
TR176B,1,2.4
TR176B,1,3.1
TR176B,1,4
TR176B,1,4.5
TR176B,1,4
TR176B,1,2.5
TR176B,1,1.6
TR176B,1,1.5
TR176B,1,1.2
TR176B,1,0
TR176B,1,0.7
TR176B,1,1.3
TR176B,1,0.6
TR176B,1,1.2
TR176B,1,0.5
TR176B,1,0.6
TR176B,1,1.5
TR176B,1,1.5
TR176B,1,1.2
TR176B,1,1.3
TR176B,1,0.2
TR176B,1,2.5
TR176B,1,5
TR176B,1,5
TR176B,1,5
TR176B,1,5
TR176B,1,5
TR176B,1,0.3
TR176B,1,2.7
TR176B,1,5
TR176B,1,6
TR176B,1,4.5
TR176B,1,2.8
TR176B,1,5
TR176B,1,4.2
TR176B,1,3
TR176B,1,3.5
TR176B,1,1.1
TR176B,1,2.3
TR176B,1,3.3
TR176B,1,1.5
TR176B,1,0.6
TR176B,1,1.3
TR176B,1,2.7
TR176B,1,1.1
TR176B,1,0.4
TR176B,1,1.2
TR176B,1,0.7
TR176B,1,0.5
TR176B,1,0.5
TR176B,1,1.5
TR176B,1,2.5
TR176B,1,2.3
TR176B,1,1.2
TR176B,1,2.3
TR176B,1,3.4
TR176B,1,1.4
TR176B,1,2.3
TR176B,1,0.6
TR176B,1,0.2
TR176B,1,0.4
TR176B,1,1
TR176B,1,0.8
TR177,1,3.3
TR177,1,2.8
TR177,1,2.7
TR177,1,2.5
TR177,1,1.2
TR177,1,1.9
TR177,1,0.5
TR177,1,0.4
TR177,1,0.5
TR177,1,0.6
TR177,1,0.9
TR177,1,0.7
TR177,1,1.1
TR177,1,1.6
TR177,1,0.2
TR177,1,2
TR177,1,2.3
TR177,1,3.3
TR177,1,3.9
TR177,1,3.8
TR177,1,4.8
TR177,1,1.2
TR177,1,4
TR177,1,5.2
TR177,1,3.2
TR177,1,3.1
TR177,1,3.8
TR177,1,0.6
TR177,1,2.1
TR177,1,1.6
TR177,1,1.6
TR177,1,2.1
TR177,1,4
TR177,1,3.8
TR177,1,4.4
TR177,1,5.4
TR177,1,5
TR177,1,0.9
TR177,1,1.3
TR177,1,2.6
TR179,1,1.4
TR179,1,1.4
TR179,1,0.5
TR179,1,1.6
TR179,1,0.2
TR179,1,1.4
TR179,1,1.2
TR179,1,2.3
TR179,1,2.2
TR179,1,2.4
TR179,1,0.7
TR179,1,0.5
TR179,1,6
TR179,1,2.1
TR179,1,3.2
TR179,1,4.4
TR179,1,4.2
TR179,1,5.7
TR179,1,6
TR179,1,0.9
TR179,1,0.9
TR179,1,5
TR179,1,4.2
TR179,1,3.9
TR179,1,2.1
TR179,1,2.2
TR179,1,3.4
TR179,1,1.2
TR179,1,2
TR179,1,0.5
TR179,1,4.4
TR179,1,2.6
TR179,1,2.6
TR179,1,4.3
TR179,1,1.3
TR179,1,0.4
TR179,1,0.3
TR179,1,0.5
TR179,1,2.5
TR179,1,1
TR179,1,2.5
TR179,1,1.4
TR179,1,0.9
TR179,1,1.7
TR179,1,2.6
TR179,1,0.6
TR179,1,0.5
TR179,1,0.8
TR179,1,1.8
TR179,1,2.1
TR179,1,1.4
TR179,1,0.3
TR181,1,1.1
TR182,1,0.5
TR182,1,1.7
TR182,1,4
TR182,1,3.4
TR183,1,0.1
TR187,1,1.2
TR187,1,1.3
TR187,1,1.6
TR187,1,1.2
TR188,1,6
TR188,1,3.8
TR188,1,2.8
TR188,1,2.6
TR188,1,2.3
TR188,1,1
TR188,1,1.4
TR188,1,2.5
TR188,1,2.5
TR188,1,1.2
